Core_id,Ranking,University,Country,City,Region,Score,logo
14251,801-1000,Tecnológico de Costa Rica -TEC,Costa Rica,Cartago,Latin America,,https://www.topuniversities.com/sites/default/files/tecnolgico-de-costa-rica-tec_592560cf2aeae70239af562c_small.jpg
14169,801-1000,Tokyo University of Science,Japan,Kagurazaka,Asia,,https://www.topuniversities.com/sites/default/files/tokyo-university-of-science_14169_small.jpg
1472,801-1000,UNIVERSITY OF GDANSK,Poland,Gdańsk,Europe,,https://www.topuniversities.com/sites/default/files/university-of-gdansk_592560cf2aeae70239af5043_small.jpg
21781,801-1000,Ufa State Aviation Technical University (USATU),Russia,Ufa,Europe,,https://www.topuniversities.com/sites/default/files/211117092026am447007usatu-v-eng-48x48.jpg
2602,801-1000,Universidad Autónoma Metropolitana (UAM),Mexico,Mexico City,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-metropolitana-uam_592560cf2aeae70239af54af_small.jpg
2600,801-1000,Universidad Autónoma del Estado de Hidalgo (UAEH),Mexico,Pachuca,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-hidalgo-uaeh_592560cf2aeae70239af54ac_small.jpg
2249,801-1000,Universidad Autónoma del Estado de México (UAEMex),Mexico,Toluca de Lerdo,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-mxico-uaemex_2249_small.jpg
159,801-1000,Universidad Diego Portales (UDP),Chile,Santiago,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-diego-portales-udp_159_small.jpg
792,801-1000,Universidad EAFIT,Colombia,Medellin,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-eafit_592560cf2aeae70239af4d9b_small.jpg
1747,801-1000,Universidad Nacional Mayor de San Marcos,Peru,Lima,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-mayor-de-san-marcos_592560cf2aeae70239af5158_small.jpg
1691,801-1000,Universidad Nacional de Córdoba - UNC,Argentina,Córdoba,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-crdoba-unc_592560cf2aeae70239af511e_small.jpg
1692,801-1000,Universidad Nacional de Rosario (UNR),Argentina,Rosario,Latin America,,https://www.topuniversities.com/sites/default/files/211123024202pm491653Logo-UNR-HD-USO-OFICIAL-page-0001-48x48.jpg
1694,801-1000,Universidad Nacional de San Luis,Argentina,San Luis ,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-san-luis_592560cf2aeae70239af5121_small.jpg
2706,801-1000,Universidad Simón Bolívar (USB),Venezuela,Caracas,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-simn-bolvar-usb_592560cf2aeae70239af5515_small.jpg
2709,801-1000,Universidad Tecnológica Nacional (UTN),Argentina,Buenos Aires,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-nacional-utn_592560cf2aeae70239af5519_small.jpg
618,801-1000,Universidad Torcuato Di Tella,Argentina,Buenos Aires,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-torcuato-di-tella_592560cf2aeae70239af4ced_small.jpg
